iteracao;melhor_custo;
529;44880,19860;
530;44880,19860;
531;44880,19860;
532;44880,19860;
533;44880,19860;
534;44880,19860;
535;44880,19860;
536;44880,19860;
537;44880,19860;
538;44880,19860;
539;44880,19860;
540;44880,19860;
541;44880,19860;
542;44880,19860;
543;44880,19860;
544;44880,19860;
545;44880,19860;
546;44880,19860;
547;44880,19860;
548;44880,19860;
549;44880,19860;
550;44880,19860;
551;44880,19860;
552;44880,19860;
553;44880,19860;
554;44880,19860;
555;44880,19860;
556;44880,19860;
557;44880,19860;
558;44880,19860;
559;44880,19860;
560;44880,19860;
561;44880,19860;
562;44880,19860;
563;44880,19860;
564;44880,19860;
565;44880,19860;
566;44880,19860;
567;44880,19860;
568;44880,19860;
569;44880,19860;
570;44880,19860;
571;44880,19860;
572;44880,19860;
573;44880,19860;
574;44880,19860;
575;44880,19860;
576;44880,19860;
577;44880,19860;
578;44880,19860;
579;44880,19860;
580;44880,19860;
581;44880,19860;
582;44880,19860;
583;44880,19860;
584;44880,19860;
585;44880,19860;
586;44880,19860;
587;44880,19860;
588;44880,19860;
589;44880,19860;
590;44880,19860;
591;44880,19860;
592;44880,19860;
593;44880,19860;
594;44880,19860;
595;44880,19860;
596;44880,19860;
597;44880,19860;
598;44880,19860;
599;44880,19860;
600;44880,19860;
601;44880,19860;
602;44880,19860;
603;44880,19860;
604;44880,19860;
605;44880,19860;
606;44880,19860;
607;44880,19860;
608;44880,19860;
609;44880,19860;
610;44880,19860;
611;44880,19860;
612;44880,19860;
613;44880,19860;
614;44880,19860;
615;44880,19860;
616;44880,19860;
617;44880,19860;
618;44880,19860;
619;44880,19860;
620;44880,19860;
621;44880,19860;
622;44880,19860;
623;44880,19860;
624;44880,19860;
625;44880,19860;
626;44880,19860;
627;44880,19860;
628;44880,19860;
629;44880,19860;
630;44880,19860;
631;44880,19860;
632;44880,19860;
633;44880,19860;
634;44880,19860;
635;44880,19860;
636;44880,19860;
637;44880,19860;
638;44880,19860;
639;44880,19860;
640;44880,19860;
641;44880,19860;
642;44880,19860;
643;44880,19860;
644;44880,19860;
645;44880,19860;
646;44880,19860;
647;44880,19860;
648;44880,19860;
649;44880,19860;
650;44880,19860;
651;44880,19860;
652;44880,19860;
653;44880,19860;
654;44880,19860;
655;44880,19860;
656;44880,19860;
657;44880,19860;
658;44880,19860;
659;44880,19860;
660;44880,19860;
661;44880,19860;
662;44570,61818;
663;44570,61818;
664;44570,61818;
665;44570,61818;
666;44570,61818;
667;44570,61818;
668;44570,61818;
669;44570,61818;
670;44570,61818;
671;44570,61818;
672;44570,61818;
673;44570,61818;
674;44570,61818;
675;44570,61818;
676;44457,29789;
677;44457,29789;
678;44457,29789;
679;44457,29789;
680;44457,29789;
681;44457,29789;
682;44457,29789;
683;44457,29789;
684;44457,29789;
685;44457,29789;
686;44457,29789;
687;44457,29789;
688;44457,29789;
689;44457,29789;
690;44457,29789;
691;44457,29789;
692;44457,29789;
693;44457,29789;
694;44457,29789;
695;44457,29789;
696;44457,29789;
697;44457,29789;
698;44457,29789;
699;44457,29789;
700;44457,29789;
701;44268,61583;
702;44193,79166;
703;44193,79166;
704;44193,79166;
705;44193,79166;
706;44193,79166;
707;44193,79166;
708;44193,79166;
709;44193,79166;
710;44193,79166;
711;44193,79166;
712;44193,79166;
713;44193,79166;
714;44193,79166;
715;44193,79166;
716;44193,79166;
717;44193,79166;
718;44193,79166;
719;44193,79166;
720;44193,79166;
721;44193,79166;
722;44193,79166;
723;44193,79166;
724;44193,79166;
725;44193,79166;
726;44193,79166;
727;44193,79166;
728;44193,79166;
729;44193,79166;
730;44193,79166;
731;44193,79166;
732;44193,79166;
733;44193,79166;
734;44193,79166;
735;44193,79166;
736;44193,79166;
737;44193,79166;
738;44193,79166;
739;44193,79166;
740;44193,79166;
741;44193,79166;
742;44193,79166;
743;44193,79166;
744;44193,79166;
745;44193,79166;
746;44193,79166;
747;44193,79166;
748;44193,79166;
749;44193,79166;
750;44193,79166;
751;44193,79166;
752;44193,79166;
753;44193,79166;
754;44193,79166;
755;44193,79166;
756;44193,79166;
757;44193,79166;
758;44193,79166;
759;44193,79166;
760;44193,79166;
761;44193,79166;
762;44193,79166;
763;44193,79166;
764;44193,79166;
765;44193,79166;
766;44193,79166;
767;44193,79166;
768;44193,79166;
769;44193,79166;
770;44193,79166;
771;44193,79166;
772;44193,79166;
773;44193,79166;
774;44193,79166;
775;44193,79166;
776;44193,79166;
777;44193,79166;
778;44148,27166;
779;44148,27166;
780;44148,27166;
781;44148,27166;
782;44148,27166;
783;44148,27166;
784;44148,27166;
785;44148,27166;
786;44148,27166;
787;44148,27166;
788;44148,27166;
789;44148,27166;
790;44148,27166;
791;44148,27166;
792;44148,27166;
793;44148,27166;
794;44148,27166;
795;44148,27166;
796;44148,27166;
797;44148,27166;
798;44148,27166;
799;44148,27166;
800;44148,27166;
801;44148,27166;
802;44148,27166;
803;44148,27166;
804;44148,27166;
805;44148,27166;
806;44148,27166;
807;44148,27166;
808;44148,27166;
809;44148,27166;
810;44148,27166;
811;44148,27166;
812;44148,27166;
813;44148,27166;
814;44148,27166;
815;44148,27166;
816;44148,27166;
817;44148,27166;
818;44148,27166;
819;44148,27166;
820;44148,27166;
821;44148,27166;
822;44148,27166;
823;44148,27166;
824;43924,80613;
825;43924,80613;
826;43924,80613;
827;43924,80613;
828;43924,80613;
829;43924,80613;
830;43924,80613;
831;43924,80613;
832;43924,80613;
833;43924,80613;
834;43924,80613;
835;43924,80613;
836;43924,80613;
837;43924,80613;
838;43924,80613;
839;43924,80613;
840;43924,80613;
841;43924,80613;
842;43924,80613;
843;43924,80613;
844;43924,80613;
845;43924,80613;
846;43924,80613;
847;43924,80613;
848;43924,80613;
849;43924,80613;
850;43924,80613;
851;43924,80613;
852;43924,80613;
853;43924,80613;
854;43924,80613;
855;43924,80613;
856;43924,80613;
857;43924,80613;
858;43924,80613;
859;43924,80613;
860;43924,80613;
861;43924,80613;
862;43924,80613;
863;43924,80613;
864;43924,80613;
865;43924,80613;
866;43924,80613;
867;43924,80613;
868;43924,80613;
869;43924,80613;
870;43924,80613;
871;43924,80613;
872;43924,80613;
873;43924,80613;
874;43924,80613;
875;43924,80613;
876;43924,80613;
877;43924,80613;
878;43924,80613;
879;43924,80613;
880;43924,80613;
881;43924,80613;
882;43924,80613;
883;43924,80613;
884;43924,80613;
885;43924,80613;
886;43924,80613;
887;43924,80613;
888;43924,80613;
889;43924,80613;
890;43924,80613;
891;43924,80613;
892;43924,80613;
893;43924,80613;
894;43924,80613;
895;43924,80613;
896;43924,80613;
897;43924,80613;
898;43924,80613;
899;43924,80613;
900;43924,80613;
901;43924,80613;
902;43924,80613;
903;43924,80613;
904;43924,80613;
905;43924,80613;
906;43924,80613;
907;43924,80613;
908;43924,80613;
909;43924,80613;
910;43924,80613;
911;43924,80613;
912;43924,80613;
913;43924,80613;
914;43924,80613;
915;43924,80613;
916;43924,80613;
917;43924,80613;
918;43924,80613;
919;43924,80613;
920;43924,80613;
921;43924,80613;
922;43924,80613;
923;43924,80613;
924;43924,80613;
925;43924,80613;
926;43924,80613;
927;43924,80613;
928;43924,80613;
929;43924,80613;
930;43924,80613;
931;43924,80613;
932;43924,80613;
933;43924,80613;
934;43908,30956;
935;43908,30956;
936;43908,30956;
937;43908,30956;
938;43908,30956;
939;43908,30956;
940;43908,30956;
941;43908,30956;
942;43908,30956;
943;43908,30956;
944;43908,30956;
945;43908,30956;
946;43908,30956;
947;43908,30956;
948;43908,30956;
949;43908,30956;
950;43908,30956;
951;43908,30956;
952;43908,30956;
953;43908,30956;
954;43908,30956;
955;43908,30956;
956;43908,30956;
957;43908,30956;
958;43908,30956;
959;43908,30956;
960;43908,30956;
961;43908,30956;
962;43908,30956;
963;43908,30956;
964;43908,30956;
965;43908,30956;
966;43908,30956;
967;43908,30956;
968;43908,30956;
969;43908,30956;
970;43908,30956;
971;43908,30956;
972;43908,30956;
973;43908,30956;
974;43908,30956;
975;43908,30956;
976;43908,30956;
977;43908,30956;
978;43908,30956;
979;43908,30956;
980;43908,30956;
981;43908,30956;
982;43908,30956;
983;43908,30956;
984;43908,30956;
985;43908,30956;
986;43908,30956;
987;43908,30956;
988;43908,30956;
989;43908,30956;
990;43908,30956;
991;43908,30956;
992;43908,30956;
993;43908,30956;
994;43908,30956;
995;43908,30956;
996;43908,30956;
997;43908,30956;
998;43908,30956;
999;43908,30956;
1000;43908,30956;
1001;43897,72000;
1002;43897,72000;
1003;43897,72000;
1004;43897,72000;
1005;43897,72000;
1006;43897,72000;
1007;43897,72000;
1008;43897,72000;
1009;43897,72000;
1010;43897,72000;
1011;43897,72000;
1012;43897,72000;
1013;43897,72000;
1014;43897,72000;
1015;43897,72000;
1016;43897,72000;
1017;43897,72000;
1018;43897,72000;
1019;43897,72000;
1020;43897,72000;
1021;43897,72000;
1022;43897,72000;
1023;43897,72000;
1024;43897,72000;
1025;43897,72000;
1026;43897,72000;
1027;43897,72000;
1028;43897,72000;
1029;43897,72000;
1030;43897,72000;
1031;43897,72000;
1032;43897,72000;
1033;43897,72000;
1034;43897,72000;
1035;43897,72000;
1036;43897,72000;
1037;43897,72000;
1038;43897,72000;
1039;43897,72000;
1040;43897,72000;
1041;43897,72000;
1042;43897,72000;
1043;43897,72000;
1044;43897,72000;
1045;43897,72000;
1046;43897,72000;
1047;43897,72000;
1048;43897,72000;
1049;43897,72000;
1050;43897,72000;
1051;43897,72000;
1052;43897,72000;
1053;43897,72000;
1054;43897,72000;
1055;43897,72000;
1056;43897,72000;
1057;43897,72000;
1058;43897,72000;
1059;43897,72000;
1060;43897,72000;
1061;43897,72000;
1062;43897,72000;
1063;43897,72000;
1064;43897,72000;
1065;43897,72000;
1066;43897,72000;
1067;43897,72000;
1068;43897,72000;
1069;43897,72000;
1070;43897,72000;
1071;43897,72000;
1072;43897,72000;
1073;43897,72000;
1074;43897,72000;
1075;43897,72000;
1076;43897,72000;
1077;43897,72000;
1078;43897,72000;
1079;43897,72000;
1080;43897,72000;
1081;43897,72000;
1082;43897,72000;
1083;43897,72000;
1084;43897,72000;
1085;43897,72000;
1086;43897,72000;
1087;43897,72000;
1088;43897,72000;
1089;43897,72000;
1090;43897,72000;
1091;43897,72000;
1092;43897,72000;
1093;43897,72000;
1094;43897,72000;
1095;43897,72000;
1096;43897,72000;
1097;43897,72000;
1098;43897,72000;
1099;43897,72000;
1100;43897,72000;
1101;43897,72000;
1102;43897,72000;
1103;43897,72000;
1104;43897,72000;
1105;43897,72000;
1106;43897,72000;
1107;43897,72000;
1108;43897,72000;
1109;43897,72000;
1110;43897,72000;
1111;43897,72000;
1112;43897,72000;
1113;43897,72000;
1114;43897,72000;
1115;43897,72000;
1116;43897,72000;
1117;43774,73095;
1118;43774,73095;
1119;43774,73095;
1120;43774,73095;
1121;43774,73095;
1122;43774,73095;
1123;43774,73095;
1124;43774,73095;
1125;43774,73095;
1126;43774,73095;
1127;43774,73095;
1128;43774,73095;
1129;43774,73095;
1130;43774,73095;
1131;43774,73095;
1132;43774,73095;
1133;43774,73095;
1134;43774,73095;
1135;43774,73095;
1136;43774,73095;
1137;43774,73095;
1138;43774,73095;
1139;43774,73095;
1140;43774,73095;
1141;43774,73095;
1142;43774,73095;
1143;43774,73095;
1144;43774,73095;
1145;43774,73095;
1146;43774,73095;
1147;43774,73095;
1148;43774,73095;
1149;43774,73095;
1150;43774,73095;
1151;43774,73095;
1152;43774,73095;
1153;43774,73095;
1154;43774,73095;
1155;43774,73095;
1156;43774,73095;
1157;43774,73095;
1158;43774,73095;
1159;43774,73095;
1160;43516,50301;
1161;43516,50301;
1162;43516,50301;
1163;43516,50301;
1164;43516,50301;
1165;43516,50301;
1166;43516,50301;
1167;43516,50301;
1168;43516,50301;
1169;43516,50301;
1170;43516,50301;
1171;43516,50301;
1172;43516,50301;
1173;43516,50301;
1174;43516,50301;
1175;43516,50301;
1176;43516,50301;
1177;43516,50301;
1178;43516,50301;
1179;43516,50301;
1180;43516,50301;
1181;43516,50301;
1182;43516,50301;
1183;43516,50301;
1184;43516,50301;
1185;43516,50301;
1186;43516,50301;
1187;43516,50301;
1188;43516,50301;
1189;43516,50301;
1190;43516,50301;
1191;43516,50301;
1192;43516,50301;
1193;43516,50301;
1194;43365,82762;
1195;43365,82762;
1196;43365,82762;
1197;43365,82762;
1198;43365,82762;
1199;43365,82762;
1200;43365,82762;
1201;43365,82762;
1202;43365,82762;
1203;43365,82762;
1204;43365,82762;
1205;43365,82762;
1206;43365,82762;
1207;43365,82762;
1208;43365,82762;
1209;43365,82762;
1210;43365,82762;
1211;43365,82762;
1212;43365,82762;
1213;43365,82762;
1214;43365,82762;
1215;43365,82762;
1216;43365,82762;
1217;43365,82762;
1218;43365,82762;
1219;43365,82762;
1220;43365,82762;
1221;43365,82762;
1222;43365,82762;
1223;43365,82762;
1224;43365,82762;
1225;43365,82762;
1226;43365,82762;
1227;43365,82762;
1228;43365,82762;
1229;43365,82762;
1230;43365,82762;
1231;43365,82762;
1232;43365,82762;
1233;43365,82762;
1234;43365,82762;
1235;43365,82762;
1236;43365,82762;
1237;43365,82762;
1238;43365,82762;
1239;43365,82762;
1240;43365,82762;
1241;43365,82762;
1242;43365,82762;
1243;43365,82762;
1244;43365,82762;
1245;43365,82762;
1246;43365,82762;
1247;43365,82762;
1248;43365,82762;
1249;43365,82762;
1250;43365,82762;
1251;43365,82762;
1252;43365,82762;
1253;43365,82762;
1254;43365,82762;
1255;43365,82762;
1256;43365,82762;
1257;43365,82762;
1258;43365,82762;
1259;43365,82762;
1260;43365,82762;
1261;43365,82762;
1262;43365,82762;
1263;43365,82762;
1264;43365,82762;
1265;43365,82762;
1266;43365,82762;
1267;43264,94266;
1268;43264,94266;
1269;43264,94266;
1270;43264,94266;
1271;43264,94266;
1272;43264,94266;
1273;43264,94266;
1274;43264,94266;
1275;43264,94266;
1276;43264,94266;
1277;43264,94266;
1278;43264,94266;
1279;43264,94266;
1280;43264,94266;
1281;43264,94266;
1282;43264,94266;
1283;43125,60290;
1284;42963,45126;
1285;42963,45126;
1286;42963,45126;
1287;42944,80809;
1288;42944,80809;
1289;42944,80809;
1290;42944,80809;
1291;42944,80809;
1292;42944,80809;
1293;42944,80809;
1294;42944,80809;
1295;42944,80809;
1296;42944,80809;
1297;42944,80809;
1298;42944,80809;
1299;42944,80809;
1300;42944,80809;
1301;42944,80809;
1302;42944,80809;
1303;42944,80809;
1304;42944,80809;
1305;42944,80809;
1306;42944,80809;
1307;42944,80809;
1308;42944,80809;
1309;42944,80809;
1310;42944,80809;
1311;42740,56168;
1312;42740,56168;
1313;42740,56168;
1314;42740,56168;
1315;42740,56168;
1316;42740,56168;
1317;42740,56168;
1318;42740,56168;
1319;42740,56168;
1320;42740,56168;
1321;42740,56168;
1322;42740,56168;
1323;42740,56168;
1324;42740,56168;
1325;42740,56168;
1326;42740,56168;
1327;42740,56168;
1328;42740,56168;
1329;42740,56168;
1330;42740,56168;
1331;42740,56168;
1332;42740,56168;
1333;42740,56168;
1334;42740,56168;
1335;42740,56168;
1336;42740,56168;
1337;42740,56168;
1338;42740,56168;
1339;42740,56168;
1340;42740,56168;
1341;42740,56168;
1342;42740,56168;
1343;42740,56168;
1344;42740,56168;
1345;42740,56168;
1346;42740,56168;
1347;42740,56168;
1348;42740,56168;
1349;42740,56168;
1350;42740,56168;
1351;42740,56168;
1352;42740,56168;
1353;42740,56168;
1354;42740,56168;
1355;42740,56168;
1356;42740,56168;
1357;42740,56168;
1358;42740,56168;
1359;42740,56168;
1360;42740,56168;
1361;42740,56168;
1362;42740,56168;
1363;42740,56168;
1364;42740,56168;
1365;42740,56168;
1366;42740,56168;
1367;42740,56168;
1368;42740,56168;
1369;42740,56168;
1370;42740,56168;
1371;42740,56168;
1372;42740,56168;
1373;42740,56168;
1374;42740,56168;
1375;42740,56168;
1376;42740,56168;
1377;42740,56168;
1378;42740,56168;
1379;42740,56168;
1380;42740,56168;
1381;42740,56168;
1382;42740,56168;
1383;42740,56168;
1384;42740,56168;
1385;42740,56168;
1386;42740,56168;
1387;42740,56168;
1388;42740,56168;
1389;42740,56168;
1390;42740,56168;
1391;42740,56168;
1392;42740,56168;
1393;42740,56168;
1394;42740,56168;
1395;42740,56168;
1396;42740,56168;
1397;42740,56168;
1398;42740,56168;
1399;42740,56168;
1400;42740,56168;
1401;42740,56168;
1402;42740,56168;
1403;42740,56168;
1404;42740,56168;
1405;42740,56168;
1406;42740,56168;
1407;42740,56168;
1408;42740,56168;
1409;42740,56168;
1410;42740,56168;
1411;42740,56168;
1412;42740,56168;
1413;42740,56168;
1414;42740,56168;
1415;42740,56168;
1416;42740,56168;
1417;42740,56168;
1418;42740,56168;
1419;42740,56168;
1420;42740,56168;
1421;42740,56168;
1422;42740,56168;
1423;42740,56168;
1424;42740,56168;
1425;42740,56168;
1426;42740,56168;
1427;42740,56168;
1428;42740,56168;
1429;42740,56168;
1430;42740,56168;
1431;42740,56168;
1432;42740,56168;
1433;42740,56168;
1434;42740,56168;
1435;42740,56168;
1436;42740,56168;
1437;42740,56168;
1438;42740,56168;
1439;42740,56168;
1440;42740,56168;
1441;42740,56168;
1442;42740,56168;
1443;42740,56168;
1444;42740,56168;
1445;42740,56168;
1446;42740,56168;
1447;42740,56168;
1448;42740,56168;
1449;42740,56168;
1450;42740,56168;
1451;42740,56168;
1452;42740,56168;
1453;42740,56168;
1454;42740,56168;
1455;42740,56168;
1456;42740,56168;
1457;42740,56168;
1458;42740,56168;
1459;42740,56168;
1460;42740,56168;
1461;42740,56168;
1462;42740,56168;
1463;42740,56168;
1464;42740,56168;
1465;42740,56168;
1466;42740,56168;
1467;42740,56168;
1468;42740,56168;
1469;42740,56168;
1470;42740,56168;
1471;42740,56168;
1472;42740,56168;
1473;42740,56168;
1474;42740,56168;
1475;42740,56168;
1476;42740,56168;
1477;42740,56168;
1478;42740,56168;
1479;42740,56168;
1480;42740,56168;
1481;42740,56168;
1482;42740,56168;
1483;42740,56168;
1484;42740,56168;
1485;42740,56168;
1486;42740,56168;
1487;42740,56168;
1488;42740,56168;
1489;42740,56168;
1490;42740,56168;
1491;42740,56168;
1492;42740,56168;
1493;42740,56168;
1494;42740,56168;
