iteracao;melhor_custo;
845;68888,49186;
846;68888,49186;
847;68888,49186;
848;68888,49186;
849;68888,49186;
850;68888,49186;
851;68888,49186;
852;68888,49186;
853;68888,49186;
854;68888,49186;
855;68888,49186;
856;68888,49186;
857;68888,49186;
858;68888,49186;
859;68888,49186;
860;68888,49186;
861;68888,49186;
862;68888,49186;
863;68888,49186;
864;68888,49186;
865;68888,49186;
866;68888,49186;
867;68888,49186;
868;68888,49186;
869;68888,49186;
870;68888,49186;
871;68888,49186;
872;68888,49186;
873;68888,49186;
874;68888,49186;
875;68888,49186;
876;68888,49186;
877;68888,49186;
878;68888,49186;
879;68888,49186;
880;68888,49186;
881;68888,49186;
882;68888,49186;
883;68888,49186;
884;68888,49186;
885;68888,49186;
886;68875,05090;
887;68875,05090;
888;68875,05090;
889;68875,05090;
890;68875,05090;
891;68875,05090;
892;68875,05090;
893;68875,05090;
894;68875,05090;
895;68875,05090;
896;68875,05090;
897;68875,05090;
898;68875,05090;
899;68875,05090;
900;68875,05090;
901;68875,05090;
902;68875,05090;
903;68875,05090;
904;68875,05090;
905;68875,05090;
906;68875,05090;
907;68875,05090;
908;68875,05090;
909;68875,05090;
910;68875,05090;
911;68875,05090;
912;68875,05090;
913;68875,05090;
914;68438,12300;
915;68438,12300;
916;68438,12300;
917;68438,12300;
918;68438,12300;
919;68438,12300;
920;68438,12300;
921;68438,12300;
922;68438,12300;
923;68438,12300;
924;68438,12300;
925;68438,12300;
926;68438,12300;
927;68438,12300;
928;68438,12300;
929;68438,12300;
930;68438,12300;
931;68438,12300;
932;68438,12300;
933;68438,12300;
934;68438,12300;
935;68438,12300;
936;68438,12300;
937;68438,12300;
938;68438,12300;
939;68438,12300;
940;68438,12300;
941;68438,12300;
942;68438,12300;
943;68438,12300;
944;68438,12300;
945;68438,12300;
946;68438,12300;
947;68438,12300;
948;68438,12300;
949;68438,12300;
950;68438,12300;
951;68438,12300;
952;68438,12300;
953;68438,12300;
954;68438,12300;
955;68438,12300;
956;68438,12300;
957;68438,12300;
958;68438,12300;
959;68438,12300;
960;68438,12300;
961;68438,12300;
962;68438,12300;
963;68438,12300;
964;68438,12300;
965;68438,12300;
966;68438,12300;
967;68438,12300;
968;68438,12300;
969;68438,12300;
970;68438,12300;
